listing_id,name,city,property_type,amenities,price,minimum_nights,review_scores_rating,instant_bookable,host_id
15471781,Beau 2P sous les toits,Paris,Entire apartment,"[""Iron"", ""Heating"", ""Washer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""TV""]",80,6,96.0,f,840
15750409,Appt Paris 15 Convention,Paris,Entire apartment,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Long term stays allowed"", ""Dedicated workspace"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Free street parking"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Shampoo"", ""Bed linens"", ""Carbon monoxide alarm""]",83,2,95.0,f,841
16377620,Cozy Studio dans le 13ï¿½me arrondissement de Paris,Paris,Entire apartment,"[""Free parking on premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""TV""]",60,4,96.0,f,842
18168857,Bel appartement parisien au coeur du 11ï¿½me,Paris,Entire apartment,"[""Paid parking off premises"", ""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""TV""]",30,2,98.0,f,843
19042057,Charmant 2 Piï¿½ces agreable Marais,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Indoor fireplace"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Host greets you"", ""Long term stays allowed"", ""TV""]",68,2,100.0,f,844
19089856,"Cosy, modern and spacious apartment in the 10th",Paris,Entire apartment,"[""Kitchen"", ""Hair dryer"", ""Paid parking off premises"", ""Hangers"", ""Breakfast"", ""Host greets you"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Shampoo"", ""Elevator"", ""Bed linens"", ""Essentials"", ""Washer"", ""Long term stays allowed"", ""Luggage dropoff allowed""]",110,3,96.0,t,845
19793631,Charmant 2 piï¿½ces - Republique / Oberkampf,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Oven"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Refrigerator"", ""Dishes and silverware"", ""Cooking basics"", ""Essentials"", ""Long term stays allowed"", ""TV"", ""Coffee maker""]",70,2,88.0,f,846
19955073,"Notre-Dame, Studio traversant 37m2 sous les toits",Paris,Entire apartment,"[""Pocket wifi"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Private entrance"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Breakfast"", ""Microwave"", ""Cooking basics"", ""Shampoo"", ""Bed linens""]",125,2,95.0,f,847
20927660,Appartement au coeur de la rue de Paradis,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",60,2,100.0,f,848
21273319,??  Perfect place to discover Montmartre ??,Paris,Entire apartment,"[""Kitchen"", ""Hangers"", ""Bed linens"", ""Oven"", ""Long term stays allowed"", ""Iron"", ""Paid parking off premises"", ""Smoke alarm"", ""Free street parking"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Stove"", ""Essentials"", ""TV"", ""Dishes and silverware"", ""Hair dryer"", ""Host greets you"", ""Shampoo"", ""Heating"", ""Cooking basics"", ""Microwave"", ""Wifi""]",80,4,100.0,f,849
21902805,"Studio ultra cosy, 25m2, RDC, 17ï¿½me Arrondissement",Paris,Entire apartment,"[""Iron"", ""Heating"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Essentials"", ""Hangers"", ""Private entrance"", ""Long term stays allowed"", ""Host greets you"", ""TV""]",70,2,94.0,f,850
21907865,Lovely apartment in Batignolles' Village,Paris,Entire apartment,"[""Dishes and silverware"", ""Hangers"", ""Coffee maker"", ""Iron"", ""Dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""First aid kit"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Cable TV"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Host greets you"", ""Microwave""]",85,5,93.0,t,851
24239035,"Appartement ""bien etre""",Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Washer"", ""Dryer"", ""Elevator"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",85,1,93.0,f,852
24838082,"Appartement 2 piï¿½ces 25 m2, idealement place",Paris,Entire apartment,"[""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Breakfast"", ""Dryer"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Free street parking"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Cleaning before checkout"", ""Microwave""]",50,2,93.0,f,853
24891184,Lovely flat 5 min walking from Montmartre,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Elevator"", ""Breakfast"", ""Essentials"", ""Hangers"", ""Private entrance"", ""Long term stays allowed"", ""Carbon monoxide alarm""]",110,2,100.0,f,854
26031280,Appartement calme au coeur de Paris,Paris,Entire apartment,"[""Single level home"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""Dishwasher"", ""TV"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Wifi"", ""Long term stays allowed"", ""Host greets you"", ""Microwave""]",75,3,97.0,t,855
28755203,Magnifique appartement design ï¿½ Paris 15e,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Elevator"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""TV""]",70,2,90.0,f,856
30121515,"Entire Flat in Bastille, close to Marais",Paris,Entire apartment,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Private entrance"", ""Heating"", ""Kitchen"", ""Coffee maker"", ""Washer"", ""Cooking basics"", ""Single level home"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm""]",133,6,100.0,t,857
32566436,Cosy Parisian Flat,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Elevator"", ""Breakfast"", ""Essentials"", ""Hangers"", ""Host greets you"", ""Long term stays allowed"", ""Carbon monoxide alarm""]",70,2,96.0,f,858
32660535,Beautiful flat in a charming & central area,Paris,Entire apartment,"[""Kitchen"", ""Hair dryer"", ""Iron"", ""Smoke alarm"", ""Dedicated workspace"", ""Heating"", ""Long term stays allowed"", ""Essentials"", ""Washer"", ""Wifi""]",90,2,100.0,f,859
34075203,Cute Flat in the heart of the Parisian lifestyle,Paris,Entire apartment,"[""Kitchen"", ""Essentials"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Private entrance""]",85,1,93.0,f,860
1012524,Welcome in the heart of Paris,Paris,Entire apartment,"[""Paid parking off premises"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Breakfast"", ""Carbon monoxide alarm"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""Cable TV""]",70,15,94.0,t,861
3184568,Lovely flat in the heart of Marais,Paris,Entire apartment,"[""Shampoo"", ""First aid kit"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Carbon monoxide alarm"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Breakfast"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Cable TV""]",90,3,94.0,t,862
5791953,?? Cosy apartment- Falguiï¿½re ??,Paris,Entire apartment,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Shampoo"", ""Bed linens"", ""Carbon monoxide alarm"", ""Elevator""]",100,4,93.0,t,863
6932360,"Peacefull, and cosy Flat 25m2  Paris 14e",Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",59,2,98.0,t,864
6982597,Charmant 2 Piï¿½ces,Paris,Entire apartment,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Long term stays allowed""]",65,3,88.0,t,865
7221077,Cosy flat heart of the Batignolles,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",55,2,100.0,t,866
9035974,Les terrasses de Passy,Paris,Entire apartment,"[""Paid parking off premises"", ""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Carbon monoxide alarm"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",150,30,98.0,t,867
10689996,Quartier latin - Pantheon.,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Hangers"", ""Wifi"", ""Long term stays allowed""]",120,1,93.0,t,868
12208747,Petite maison en plein paris,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",50,2,92.0,t,869
12816149,Ultracenter -Saint Germain des pres,Paris,Entire apartment,"[""Pocket wifi"", ""Childrenâs books and toys"", ""Essentials"", ""Childrenâs dinnerware"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Crib"", ""Long term stays allowed"", ""Dedicated workspace"", ""Building staff"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Ethernet connection"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Pack ân Play/travel crib"", ""Cooking basics"", ""Cable TV"", ""Room-darkening shades"", ""Paid parking off premises"", ""Single level home"", ""Shampoo"", ""Extra pillows and blankets"", ""Babysitter recommendations"", ""Bread maker"", ""Bed linens"", ""Carbon monoxide alarm"", ""Elevator""]",70,7,97.0,t,870
14971556,Lovely Flat with balcony in Nation (Paris),Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",60,3,89.0,t,871
17217108,Petit 2 piï¿½ces refait ï¿½ neuf ï¿½ deux pas du Canal,Paris,Entire apartment,"[""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed""]",60,3,91.0,t,872
18086272,Nice and romantic flat (50m2) - Heart of Paris,Paris,Entire apartment,"[""Paid parking off premises"", ""Iron"", ""Shampoo"", ""Paid parking on premises"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Wifi"", ""Kitchen"", ""Elevator"", ""First aid kit"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""Host greets you"", ""TV""]",89,2,100.0,t,873
18217601,Joli deux piï¿½ces typiquement Parisien,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Indoor fireplace"", ""Smoke alarm"", ""Cable TV"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",69,5,96.0,t,874
19028624,Beautiful Room in private garden,Paris,Entire apartment,"[""Shampoo"", ""Garden or backyard"", ""Heating"", ""Lockbox"", ""Essentials"", ""Coffee maker"", ""Hair dryer"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",80,1,96.0,t,875
19374889,Studio cosy et lumineux dans le 11ï¿½me,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Elevator"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Keypad"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""Breakfast""]",55,2,98.0,t,876
19537037,Quiet studio to retire from the buzz of Paris,Paris,Entire apartment,"[""Elevator"", ""Hangers"", ""Breakfast"", ""Carbon monoxide alarm"", ""Iron"", ""Dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Private entrance"", ""Bed linens"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Free street parking"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Host greets you""]",50,3,100.0,t,877
20531222,Studio in the centre of marais,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Hair dryer"", ""Wifi"", ""Kitchen"", ""Private entrance"", ""Essentials"", ""Long term stays allowed"", ""Hangers""]",66,1,92.0,t,878
20658901,Appartement parisien proche Buttes-Chaumont,Paris,Entire apartment,"[""Heating"", ""Washer"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Long term stays allowed""]",50,2,100.0,t,879
21549115,Appartement charmant ï¿½ 2 min de la Tour Eiffel,Paris,Entire apartment,"[""Iron"", ""Luggage dropoff allowed"", ""Oven"", ""Heating"", ""Washer"", ""Bathtub"", ""Hair dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""Cooking basics"", ""Elevator"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""TV"", ""Coffee maker"", ""Microwave""]",80,1,95.0,t,880
21711973,Confort et calme au coeur de la Rive Gauche,Paris,Entire apartment,"[""Paid parking off premises"", ""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Host greets you"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",96,2,100.0,t,881
22313560,Petit studio quartier Martyrs,Paris,Entire apartment,"[""Kitchen"", ""Hair dryer"", ""Hangers"", ""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Shampoo"", ""Refrigerator"", ""Bed linens"", ""Indoor fireplace"", ""Stove"", ""Essentials"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Oven"", ""Long term stays allowed"", ""Luggage dropoff allowed""]",80,2,95.0,t,882
23458731,Cosy appartment Pigalle,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Elevator"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""Host greets you""]",90,2,100.0,t,883
24474415,Charmant 2 piï¿½ces en plein c??ur des Batignolles,Paris,Entire apartment,"[""Heating"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""TV""]",65,5,100.0,t,884
25860407,Cozy flat close to Tour Eiffel,Paris,Entire apartment,"[""Paid parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""EV charger"", ""Dishwasher"", ""Shampoo"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Oven"", ""Hair dryer"", ""Indoor fireplace"", ""Wifi"", ""Long term stays allowed"", ""Room-darkening shades""]",85,2,100.0,t,885
26134238,Pleasant apartment in Paris 11,Paris,Entire apartment,"[""Paid parking off premises"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Long term stays allowed"", ""Luggage dropoff allowed""]",75,1,94.0,t,886
28885792,Mini-Loft au coeur du 11ï¿½me arrondissement,Paris,Entire apartment,"[""Heating"", ""Washer"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Long term stays allowed"", ""TV""]",85,3,93.0,t,887
30057600,Central Paris appartment next to Eiffel Tower,Paris,Entire apartment,"[""Iron"", ""Shampoo"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""TV""]",120,1,90.0,t,888
30854691,Joli 2 piï¿½ces ï¿½ 10 minutes ï¿½ pied du sacre coeur!,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Washer"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Private entrance"", ""Long term stays allowed"", ""TV"", ""Breakfast""]",70,2,95.0,t,889
32562455,Charming duplex - Batignolles,Paris,Entire apartment,"[""Dishes and silverware"", ""Hangers"", ""Coffee maker"", ""Iron"", ""Dedicated workspace"", ""Smoke alarm"", ""Essentials"", ""Bed linens"", ""TV"", ""Shampoo"", ""Lockbox"", ""Heating"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hot water"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed"", ""Microwave""]",98,3,88.0,t,890
33873477,Appartement avec cour privee au c??ur de Belleville,Paris,Entire apartment,"[""Shampoo"", ""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Wifi"", ""Kitchen"", ""Hot water"", ""Hangers"", ""Essentials"", ""Long term stays allowed""]",79,2,95.0,t,891
36082394,Lovely flat close to Montparnasse gare station,Paris,Entire apartment,"[""Kitchen"", ""Iron"", ""Hair dryer"", ""Hangers"", ""Smoke alarm"", ""Dishwasher"", ""Coffee maker"", ""Cooking basics"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Shampoo"", ""Refrigerator"", ""Long term stays allowed"", ""Essentials"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Wifi""]",85,5,90.0,t,892
36105036,Joli appartement dans Paris 11ï¿½me,Paris,Entire apartment,"[""Heating"", ""Washer"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Essentials"", ""Hangers"", ""Long term stays allowed""]",65,3,90.0,t,893
36152085,"Parisian Duplex ""Heart of the Marais""",Paris,Entire apartment,"[""Iron"", ""Heating"", ""Washer"", ""Hair dryer"", ""Dryer"", ""Indoor fireplace"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Kitchen"", ""Elevator"", ""Essentials"", ""Hangers"", ""Air conditioning"", ""Private entrance"", ""Long term stays allowed"", ""TV"", ""Carbon monoxide alarm""]",145,3,100.0,t,894
38533968,"Deux piï¿½ces 40m2 calme, proche secteur Tour Eiffel",Paris,Entire apartment,"[""TV"", ""Iron"", ""Hair dryer"", ""Kitchen"", ""Coffee maker"", ""Dishwasher"", ""Cooking basics"", ""Hot water"", ""Heating"", ""Refrigerator"", ""Elevator"", ""Long term stays allowed"", ""Stove"", ""Essentials"", ""Dishes and silverware"", ""Washer"", ""Microwave"", ""Oven"", ""Wifi""]",100,1,100.0,t,895
557647,"Lovely 1 bedroom Apt, Le Marais",Paris,Entire apartment,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Air conditioning"", ""Wifi"", ""Long term stays allowed"", ""Cable TV""]",85,5,96.0,f,896
1829287,Trï¿½s beau deux piï¿½ces Paris 11ï¿½me prï¿½s de Bastille,Paris,Entire apartment,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Bathtub"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Room-darkening shades"", ""Paid parking off premises"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Elevator""]",93,30,94.0,f,897
2108201,Charmant appartement ï¿½ Belleville,Paris,Entire apartment,"[""Heating"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",60,2,94.0,f,898
2236227,Duplex close to Arc de Triomphe,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",106,3,95.0,f,899
2882679,Appt for 2 near Eiffel Twr,Paris,Entire apartment,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Lockbox"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""First aid kit"", ""Heating"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm""]",47,4,94.0,f,900
2909384,appartement centre Sopi Montmartre,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Indoor fireplace"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""Cable TV""]",140,4,90.0,f,901
3223492,Nice flat in the heart of Paris,Paris,Entire apartment,"[""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Washer"", ""Dryer"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed""]",60,3,95.0,f,902
3463205,Nice and furnished apartment PARIS,Paris,Entire apartment,"[""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Washer"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Cable TV""]",59,2,100.0,f,903
3538820,Latin Quarter (historic center) - Charming flat,Paris,Entire apartment,"[""Paid parking off premises"", ""Free street parking"", ""Shampoo"", ""Dishes and silverware"", ""Cooking basics"", ""Heating"", ""Kitchen"", ""Essentials"", ""Bathtub"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Wifi"", ""Refrigerator"", ""Microwave"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",67,5,90.0,f,904
3574077,Beautiful 30m2 studio in old courtyard - Bastille,Paris,Entire apartment,"[""Pocket wifi"", ""Essentials"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Shampoo"", ""Cleaning before checkout"", ""Carbon monoxide alarm""]",70,4,94.0,f,905
4036619,Charming flat (5min walk/Eiffel T.),Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""Indoor fireplace"", ""Kitchen"", ""Essentials"", ""Washer"", ""Wifi"", ""Elevator"", ""Long term stays allowed""]",120,3,93.0,f,906
4141009,Apartment of a pianist - Opera Garnier area,Paris,Entire apartment,"[""Pocket wifi"", ""Dishwasher"", ""Essentials"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Lockbox"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Paid parking off premises"", ""Shampoo"", ""Bed linens"", ""Carbon monoxide alarm""]",71,4,95.0,f,907
4668393,Charmant 2 piï¿½ces quartier latin,Paris,Entire apartment,"[""Cooking basics"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dishwasher"", ""Coffee maker"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Oven"", ""Wifi"", ""Dishes and silverware"", ""Refrigerator"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",100,3,95.0,f,908
4731594,Quiet and cosy apartment in Montorgueil District,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Carbon monoxide alarm"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Cable TV""]",100,2,95.0,f,909
4755502,Cosy flat ideal for couples,Paris,Entire apartment,"[""Shampoo"", ""Heating"", ""TV"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Dryer"", ""Wifi"", ""Long term stays allowed""]",50,1,100.0,f,910
5217051,Bright two-rooms appartment near Bastille,Paris,Entire apartment,"[""Paid parking off premises"", ""Shampoo"", ""Cooking basics"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Dryer"", ""Hot water"", ""Hangers"", ""Wifi"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",75,7,91.0,f,911
